MeoDemoSat.UTCGregorian,MeoDemoSat.ElapsedSecs,MeoDemoSat.EarthFixed.X,MeoDemoSat.EarthFixed.Y,MeoDemoSat.EarthFixed.Z,MeoDemoSat.EarthFixed.VX,MeoDemoSat.EarthFixed.VY,MeoDemoSat.EarthFixed.VZ,MeoDemoSat.Earth.SMA,MeoDemoSat.Earth.ECC,MeoDemoSat.EarthMJ2000Eq.INC,MeoDemoSat.EarthMJ2000Eq.RAAN,MeoDemoSat.EarthMJ2000Eq.AOP,MeoDemoSat.Earth.TA
03 Jan 2026 05:09:11.819,191351.8191973795,1581.386173592073,3427.248549851994,-6209.063886854639,-6.976268882653721,1.308832786928863,-0.985282388578076,7314.422214253928,0.01031154548025013,59.95435260679851,353.1788735311791,311.3921262522266,309.1768610011892
03 Jan 2026 05:12:12.504,191532.5037006405,304.1371147214576,3621.581817620278,-6281.023641819849,-7.1240873440115,0.8364278363489244,0.1917678618313195,7314.014653304704,0.01007673823360789,59.95353669216485,353.1657714655411,310.4868545475971,320.689529112606
03 Jan 2026 05:15:12.815,191712.8147973446,-976.7322831476112,3727.595549300101,-6140.416490576881,-7.045507562545335,0.3354543886453237,1.364051177200182,7314.544503822038,0.00998647847692951,59.9548122737213,353.1527624920695,308.9301621958217,332.8564859677123
03 Jan 2026 05:18:12.800,191892.800358322,-2220.951811411429,3741.514082057853,-5792.513076848428,-6.743615966263976,-0.1828348114170323,2.491382103020192,7315.95771190062,0.01007898096333437,59.95800519242533,353.1407282291945,307.2518583954652,345.1437953923921
03 Jan 2026 05:21:12.512,192072.5119699957,-3389.698156359457,3661.612624900729,-5249.492704340677,-6.228985591852623,-0.706325225403188,3.535065505728831,7318.073847858544,0.01033336432941862,59.9626787938864,353.130406276245,306.0301448890575,356.9688034884903
03 Jan 2026 05:24:12.017,192252.0165422698,-4446.896956452025,3488.309302900791,-4529.952447417223,-5.519291567058832,-1.222343062845912,4.459368128549067,7320.605357812517,0.01067714270854535,59.96819923948431,353.1222934701537,305.6272724159545,7.965445446073081
03 Jan 2026 05:27:11.399,192431.398611248,-5360.325261595517,3224.190966242534,-3658.189360985473,-4.638633627906353,-1.717974918271493,5.2328101619583,7323.195069826206,0.01101464764197418,59.9738222869104,353.1165872057101,306.0804766000018,18.09371832194173
03 Jan 2026 05:30:10.751,192610.7508460991,-6102.495221539092,2874.00961076374,-2663.37413986617,-3.616677836973262,-2.180384691863939,5.829241227658845,7325.469043489001,0.01125871680506383,59.97879197030454,353.1131633792621,307.1623263673063,27.57902854124565
03 Jan 2026 05:33:10.173,192790.1730234269,-6651.432127100985,2444.633618836299,-1578.57196354089,-2.487567689616469,-2.597178824610701,6.228773498064862,7327.101146149102,0.01135429583134013,59.9824418707571,353.1115934946911,308.500609750377,36.79248091839101
03 Jan 2026 05:36:09.780,192969.7795712971,-6991.275208728143,1944.92421014731,-439.6014537141116,-1.288587968041714,-2.956791244590973,6.4184632424895,7327.872122343882,0.01129044250710323,59.98428381643233,353.1112028090039,309.6839827162159,46.14588135053515
03 Jan 2026 05:39:09.694,193149.6936914278,-7112.60924115964,1385.593121024639,716.0850289825853,-0.05879474230422688,-3.248800179970681,6.392628881222802,7327.699400868459,0.01110059340423335,59.98407173199188,353.1111610904153,310.3415216853553,56.01200925848757
03 Jan 2026 05:42:10.026,193330.0257527386,-7012.64101558498,779.090162279326,1850.424158212531,1.162246753019123,-3.464179073681009,6.152905653840822,7326.632945511256,0.01085337178098902,59.98183744620646,353.1105940438043,310.2142584207085,66.65195289816232
03 Jan 2026 05:45:10.862,193510.8615206438,-6695.306810654415,139.4459685060556,2925.843293336494,2.335743261596722,-3.595544533843365,5.708117445492061,7324.834536477409,0.0106359252366196,59.97789299294054,353.108706095619,309.2391848277773,78.13052516507103
03 Jan 2026 05:48:12.269,193692.269156361,-6171.193626684613,-517.995907189373,3906.495156346994,3.425008128263982,-3.637384544412146,5.073877294435777,7322.554137546214,0.01052926149929327,59.97278738905835,353.1048966078143,307.6252262332801,90.24077667838182
03 Jan 2026 05:51:14.303,193874.3028187193,-5457.221495471298,-1176.889501570286,4759.429346711327,4.396630189414449,-3.586215014990109,4.271920035113335,7320.099190676629,0.01057900246526053,59.96721853446017,353.0988400932733,305.8333215600591,102.5241766147907
03 Jan 2026 05:54:16.989,194056.9892498665,-4576.201745355408,-1820.177736023945,5455.612264639651,5.221366647547975,-3.440690873813562,3.329327878244361,7317.791519077095,0.01077616618486969,59.96192563388316,353.090512605631,304.3994172495075,114.4468810382529
03 Jan 2026 05:57:20.315,194240.3153988649,-3556.27478691703,-2430.438447242515,5970.920000501726,5.87490416204656,-3.201717630885892,2.277682285297221,7315.922396709932,0.01106222837060275,59.95759295182963,353.0801757175134,303.7036086427664,125.629899003852
03 Jan 2026 06:00:24.236,194424.2359251715,-2430.075419421253,-2990.359030430314,6287.116781952687,6.338559430208162,-2.872532720659636,1.152023858354456,7314.721343767752,0.01135363982861637,59.9547750087873,353.0683419738552,303.8571805744032,135.962458926231
03 Jan 2026 06:03:28.688,194608.6880459217,-1233.635354221472,-3483.26889937251,6392.632149669665,6.599778062344627,-2.458719908645218,-0.01034208832783802,7314.338272113454,0.01156877633144043,59.95383399349418,353.0557272431432,304.7341603755576,145.5712239393438
03 Jan 2026 06:06:33.592,194793.5919357464,-5.215972522912665,-3893.639152483386,6283.051476356382,6.65236620874618,-1.968198252300335,-1.171004095066528,7314.826311699702,0.01164805223418343,59.95488610891052,353.0431721772308,306.0557565463753,154.7357557984863
03 Jan 2026 06:09:38.841,194978.8411405985,1215.878889050095,-4207.578751858248,5961.396203886417,6.496570422421708,-1.411219731492939,-2.291539102934927,7316.124549470494,0.01156710532236927,59.95777473420554,353.0315220028983,307.4660837048829,163.8121013332721
03 Jan 2026 06:12:44.306,195164.306226396,2390.643598922019,-4413.3780645819,5438.174652231432,6.139056454197597,-0.8003086262427797,-3.334695550892234,7318.058036127902,0.0113426444750302,59.96209257839536,353.0214895346201,308.5973288497602,173.1676537537231
03 Jan 2026 06:15:49.855,195349.855401332,3481.841915370196,-4502.033761700895,4731.064586594047,5.592683542537138,-0.1500689376071977,-4.265672183483875,7320.366579622862,0.01102883662861581,59.96725034430121,353.0135492207844,309.1384189988171,183.1134234948078
03 Jan 2026 06:18:55.372,195535.3715011734,4455.367802854875,-4467.656403669875,3864.224630955756,4.876034579248567,0.5231096381200788,-5.053303059627492,7322.74936928135,0.01070455203273526,59.97256363096006,353.0078892785514,308.9141936306015,193.8255605275343
03 Jan 2026 06:22:00.751,195720.7506879698,5281.343031690846,-4307.759734604345,2867.395294771256,4.012807268227849,1.201378481688312,-5.671038729524482,7324.903541478981,0.01045382354604313,59.97733434248553,353.0044091020288,307.9684653381372,205.2619459831007
03 Jan 2026 06:25:05.895,195905.8945665602,5935.02815786983,-4023.476545707121,1774.861280414573,3.031119805216373,1.865812112316057,-6.097804282672888,7326.552239105569,0.01034139290165012,59.98092690449658,353.002737734024,306.6080177881849,217.1174802139803
03 Jan 2026 06:28:10.714,196090.7136817113,6397.611487041819,-3619.673763502509,624.2060583096692,1.962650469770965,2.496916221261986,-6.318780189745277,7327.473746171337,0.01038894273165138,59.9828467707249,353.0022704184283,305.3286269576573,228.8980012339233
03 Jan 2026 06:31:15.140,196275.1400840585,6656.775238767393,-3104.908938107586,-545.1207967491562,0.8415816380011747,3.075246403858189,-6.325994768868139,7327.53541827365,0.0105652615742727,59.98281217925872,353.002235132656,304.6099557844655,240.125864718372
03 Jan 2026 06:34:19.132,196459.1320700711,6706.946224763973,-2491.24859491393,-1693.245518498705,-0.2965299715696001,3.582045742257406,-6.118631528289024,7326.71919210632,0.01079938345063492,59.98079862703148,353.0017893277795,304.7137097467756,250.5418538952793
03 Jan 2026 06:37:22.665,196642.6648790832,6549.292260690727,-1794.014800701992,-2781.199202694726,-1.415845431250926,3.999858160818906,-5.703093076298845,7325.125525440979,0.01100814999197575,59.97704561705334,353.0001305683323,305.6240532169059,260.1640626404457
03 Jan 2026 06:40:25.721,196825.7211332093,6191.552767950677,-1031.451743815277,-3772.191886958782,-2.481340253324458,4.313152997165369,-5.092870599384115,7322.957897779866,0.01112171981239908,59.97202919254918,352.9966041590761,307.1131505152727,269.2216655956854
