MeoDemoSat.UTCGregorian,MeoDemoSat.ElapsedSecs,MeoDemoSat.EarthMJ2000Eq.X,MeoDemoSat.EarthMJ2000Eq.Y,MeoDemoSat.EarthMJ2000Eq.Z,MeoDemoSat.EarthMJ2000Eq.VX,MeoDemoSat.EarthMJ2000Eq.VY,MeoDemoSat.EarthMJ2000Eq.VZ,MeoDemoSat.Earth.SMA,MeoDemoSat.Earth.ECC,MeoDemoSat.EarthMJ2000Eq.INC,MeoDemoSat.EarthMJ2000Eq.RAAN,MeoDemoSat.EarthMJ2000Eq.AOP,MeoDemoSat.Earth.TA
04 Jan 2026 20:06:18.310,331578.3097102074,1966.075247498757,3307.327842849267,6289.524904512015,-6.921737692343009,2.111745814454315,1.123025079837643,7314.791043318867,0.01138035442650794,59.94172889080917,348.1861001558843,305.3732773226441,134.8870936614212
04 Jan 2026 20:09:22.725,331762.7246797434,663.7492901145223,3639.074216818473,6389.644933549982,-7.162339186249834,1.476435658235086,-0.03944434725282008,7314.425853228761,0.0115951199207179,59.94086836595599,348.1734229029644,306.2257114150787,144.520614112966
04 Jan 2026 20:12:27.591,331947.5906495238,-664.0544252949561,3849.346649460342,6274.781577816283,-7.162361719947369,0.7923976797621576,-1.199116015642923,7314.917299451113,0.01167708225536889,59.94201079361398,348.1608062879831,307.5231504335135,153.7087550557493
04 Jan 2026 20:15:32.808,332132.8082025284,-1972.036834420677,3930.547849329012,5948.145089967163,-6.921745368882735,0.08218739863772756,-2.317636259129645,7316.202346627093,0.01160178860182475,59.94500470481586,348.1490739297442,308.9185808397426,162.7990402997687
04 Jan 2026 20:18:38.259,332318.2587239309,-3215.267595130563,3879.532806491186,5420.380047885018,-6.448250135319022,-0.6307270186049525,-3.357883470404267,7318.115711379889,0.01138367588232371,59.94944741241692,348.1389466737291,310.0530628795553,172.1505633686522
04 Jan 2026 20:21:43.811,332503.811252676,-4350.857874461179,3697.794642879046,4709.285337915137,-5.757300509041842,-1.322694845111037,-4.285158210665807,7320.409113296847,0.01107385844415339,59.95473303619157,348.1309366076456,310.6157884027587,182.0740972349145
04 Jan 2026 20:24:49.342,332689.3415076658,-5339.652529290865,3391.435808503016,3839.161647014499,-4.871526062779754,-1.970686395664173,-5.068391559462268,7322.787842715423,0.01074943712942262,59.96013980045132,348.12526286236,310.4217184392348,192.7552861969542
04 Jan 2026 20:27:54.742,332874.7424505302,-6147.686382064613,2970.919429984576,2839.868421719115,-3.820030342226426,-2.553056845638708,-5.681186966972231,7324.948705449615,0.01049485297490125,59.96493712178378,348.1218201487061,309.498827570368,204.1677329481024
04 Jan 2026 20:30:59.918,333059.9182578851,-6747.334621998936,2450.681314907525,1745.752437249221,-2.63752826301719,-3.050220251885242,-6.102657897813598,7326.608283185219,0.01037748484054391,59.96848130458358,348.1202054042088,308.1409145608648,216.0195704385879
04 Jan 2026 20:34:04.779,333244.7785315337,-7118.264418760273,1848.624452851182,594.447881868476,-1.363334930411594,-3.445294888443422,-6.318160860994179,7327.531375656219,0.01042269287645902,59.9702870862535,348.1197792326369,306.8464532701915,227.8140075589394
04 Jan 2026 20:37:09.248,333429.2484761914,-7248.169449135998,1185.443217960498,-574.5347381826938,-0.04006849477688819,-3.724734039213682,-6.319903522535306,7327.571357769348,0.01060099555629483,59.9700850256332,348.1197431150865,306.1142765535859,239.0539694133931
04 Jan 2026 20:40:13.284,333613.2837404846,-7133.12672989091,483.8096868785858,-1721.319260163131,1.287873592687475,-3.878837196009781,-6.107272554239564,7326.709057083113,0.01083951032287404,59.96786870181629,348.1192354049147,306.2210790758814,249.4652300883824
04 Jan 2026 20:43:16.867,333796.8669961905,-6777.57185278836,-232.4352283003893,-2807.031247042161,2.575804610114639,-3.90207153576422,-5.686851427487365,7325.061354254804,0.01105189635768066,59.9639117148409,348.1174488205435,307.1465279415083,259.0709425976863
04 Jan 2026 20:46:19.987,333979.9872914096,-6194.071117418122,-939.0280059505695,-3794.987127757161,3.7801181919978,-3.793265418997862,-5.072258792301443,7322.852069654892,0.01116713739531915,59.95873174496039,348.1137472234157,308.6496328758097,268.1139479803213
04 Jan 2026 20:49:22.629,334162.6286381856,-5402.925807576075,-1612.064825301975,-4651.883713903974,4.859717374841199,-3.55572273468331,-4.28382571219212,7320.36953013372,0.01114520003717489,59.95300781275225,348.1077480359552,310.3793205017325,276.9454308754458
04 Jan 2026 20:52:24.783,334344.7825872456,-4431.439726590195,-2228.870613921457,-5349.012937328092,5.77756297211982,-3.197178385746982,-3.347960359993151,7317.934804072014,0.01098233486734537,59.94748332650521,348.0993599000902,311.9452790661605,285.9547392556623
04 Jan 2026 20:55:26.463,334526.463413809,-3312.843832444567,-2768.81644668944,-5863.265593191545,6.50207728642186,-2.729532343436385,-2.296193350855669,7315.875351793033,0.01071249281850665,59.94287880570201,348.0887936769187,312.9645172527172,295.5237195483584
04 Jan 2026 20:58:27.700,334707.7004248858,-2085.126852385487,-3213.960659760057,-6177.80272105492,7.008207582887774,-2.168448800271559,-1.164119148539651,7314.484853766709,0.01040450006869755,59.93980904509123,348.0765572334203,313.135262685276,305.9524460357759
04 Jan 2026 21:01:28.519,334888.5191059671,-789.8518115456087,-3549.583448189342,-6282.541443013941,7.278281284421671,-1.53289075223016,0.009700654538005241,7313.970531410851,0.0101486354051056,59.93869475556649,348.0634112344343,312.3591454251017,317.3360556517814
04 Jan 2026 21:04:28.942,335068.9415353001,529.2437249522402,-3764.694642279262,-6174.516874014508,7.30274710921895,-0.8445069557133865,1.185050723709004,7314.41217331689,0.0100293184105854,59.93968728438353,348.0502609735651,310.8541077884894,329.4520358024881
04 Jan 2026 21:07:29.005,335249.00501183,1827.875816149597,-3852.422503363482,-5857.958476113947,7.08061848871485,-0.1268269695004955,2.321598126406974,7315.750294338789,0.01009200729215429,59.94264132700827,348.0380057587197,309.1331041557147,341.7828580980812
04 Jan 2026 21:10:28.769,335428.7686364609,3062.760981807648,-3810.189394489099,-5344.032206110698,6.619505947704872,0.5956026035836988,3.380377897872296,7317.799224714223,0.01032274834294764,59.94714427003897,348.0274028929046,307.7882491180037,353.7324952726131
04 Jan 2026 21:13:28.302,335608.3024192485,4192.962554705607,-3639.730995476571,-4650.388146048142,5.935356029387331,1.298057780478295,4.325126609639172,7320.275666117182,0.01065448635812594,59.95257875501516,348.0189781190379,307.218250956736,4.898625021388899
04 Jan 2026 21:16:27.684,335787.6839592238,5181.194296450888,-3347.000549137893,-3800.528246730211,5.051905851887035,1.956522551127981,5.123589278450605,7322.839880923387,0.01099494957748203,59.95820073601944,348.0129699537712,307.5034915875506,15.19762990876036
04 Jan 2026 21:19:27.008,335967.0078136842,5995.047856172407,-2941.913825700836,-2822.930978600654,3.99975590392078,2.548600286650031,5.7487365924308,7325.143404625739,0.01125759429174071,59.96323736896583,348.0092945884707,308.4588236646875,24.81262603475311
04 Jan 2026 21:22:26.384,336146.3843370904,6607.942758831562,-2437.967580794388,-1750.059927874065,2.815183338712148,3.05430471661857,6.179687874694141,7326.872429787612,0.0113828144568595,59.96700326628023,348.0075479078575,309.7477596827638,34.07945272586416
04 Jan 2026 21:25:25.924,336325.9240794112,6999.8342351345,-1851.811971212221,-617.3798894943993,1.538863515201442,3.45670649837336,6.402353676703788,7327.786439436364,0.0113493264438252,59.9690058870511,348.00706556396,310.9727040737909,43.39572372490672
04 Jan 2026 21:28:25.733,336505.7327180053,7157.811288844237,-1202.735783577269,537.7357401245559,0.2144042481268092,3.742511205268076,6.409887425828687,7327.75870139763,0.01117940732456531,59.969003850527,348.0070293930202,311.7439290428276,53.1517197019437
04 Jan 2026 21:31:25.921,336685.9206764842,7076.486842061317,-512.0217799160513,1677.242078373535,-1.113334542114343,3.902509465918779,6.202837789704737,7326.808312482538,0.0109361044171133,59.96701257264207,348.0065814742539,311.7635386524038,63.6471332236716
04 Jan 2026 21:34:26.600,336866.5996712632,6758.100992214157,197.7110678415987,2763.577992422957,-2.399834672346008,3.931797371158208,5.788944374848825,7325.097897039012,0.0107072039434532,59.96328609181959,348.0049217649511,310.931174009905,74.98528591967236
04 Jan 2026 21:37:27.857,337047.8569394094,6212.497815289556,903.0973841978134,3760.660723513171,-3.602250592280765,3.829829416686806,5.18275021765513,7322.889675288367,0.0105768581986538,59.95829765026097,348.0013999105994,309.422195526124,86.99354284462645
04 Jan 2026 21:40:29.737,337229.7370249755,5457.027218798466,1580.673152331628,4634.952504456781,-4.680692956314834,3.60039740818504,4.405108526698609,7320.486751355305,0.01059574779430709,59.95270307693142,347.9956126544074,307.6604107531176,99.24959552476463
04 Jan 2026 21:43:32.252,337412.2524445527,4516.151507461541,2207.678766008464,5356.68437661059,-5.59958825290891,3.251479500705052,3.482436953653729,7318.19144127825,0.01076376953163116,59.94725783018119,347.9874802442748,306.1609781231725,111.2392091865159
04 Jan 2026 21:46:35.402,337595.4017459764,3420.675497503844,2762.885893414995,5900.983948308114,-6.328864084255896,2.794902383943714,2.445709154821269,7316.283575008438,0.01103226819636849,59.94269495500259,347.9772571964642,305.326936620773,122.5607381412779
04 Jan 2026 21:49:39.165,337779.1654589237,2206.815466156802,3227.301213739932,6248.734527837584,-6.844769450997618,2.245908330980625,1.329411875075369,7314.999244433004,0.01132276017460475,59.93960972249069,347.965469713762,305.321540727396,133.0525459959067
04 Jan 2026 21:52:43.489,337963.4893563576,915.1870188994627,3584.800275019938,6387.284416664185,-7.130485546006916,1.622701752426138,0.1705458550656482,7314.500955598331,0.01155283839218023,59.93838789697806,347.9528197263725,306.0635364681813,142.7967366663817
04 Jan 2026 21:55:48.284,338148.2836624375,-410.4771198712767,3822.76571559094,6311.064730285243,-7.176659509464072,0.9459067280560514,-0.9924891655442047,7314.85174473598,0.0116590402958453,59.93917561201347,347.9400971648173,307.3010018071133,152.0451812605107
04 Jan 2026 21:58:53.441,338333.4409279749,-1724.930967944054,3932.644840230931,6021.954190186087,-6.98174020972803,0.2378864201846249,-2.121167602684835,7316.006225789796,0.01161079602604361,59.94186944257112,347.9281046496247,308.6963614616262,161.1353648200201
04 Jan 2026 22:01:58.849,338518.8486438361,-2983.096930518178,3910.313634150986,5529.287970849208,-6.552015594613999,-0.4779829438572463,-3.178082042505902,7317.816238938195,0.01141586234515041,59.94612014125531,347.9175734201412,309.8910493846334,170.4262381603313
04 Jan 2026 22:05:04.387,338704.387034406,-4141.660623533696,3756.257485939102,4849.586781687025,-5.901439855577627,-1.178007880964896,-4.128065068048667,7320.045674127813,0.01111948253943729,59.95136392421151,347.9090631718221,310.5628533510923,180.2405263549805
04 Jan 2026 22:08:09.929,338889.9290849338,-5160.648112805267,3475.598739262979,4006.031343063506,-5.051288944762575,-1.838899680942062,-4.939296493002423,7322.399192842317,0.01079598685240993,59.956892589016,347.9028689918427,310.5029493004178,190.7874555671418
04 Jan 2026 22:11:15.355,339075.3551546484,-6004.978844078967,3077.922247137943,3027.601831664541,-4.02953057057499,-2.438565724387372,-5.584423732623756,7324.567430767526,0.01053002441038911,59.96195307900957,347.8989681115063,309.7089631506495,202.0702573030366
04 Jan 2026 22:14:20.568,339260.5680107488,-6645.777728540945,2576.881494000137,1947.931557034356,-2.869892945709727,-2.956876970854728,-6.041529954838027,7326.273349933673,0.01039030620378544,59.96585424025973,347.8970208245307,308.4372145485474,213.8345090225102
04 Jan 2026 22:17:25.490,339445.490460936,-7061.319615727675,1989.674207749871,804.071837046945,-1.610797815145752,-3.376315859023108,-6.294848591138134,7327.30026363634,0.01040620100066721,59.96806335163668,347.8964193924189,307.1431125931766,225.6273462667257
04 Jan 2026 22:20:30.052,339630.0523744547,-7237.708946983293,1336.452236673316,-364.759141479434,-0.2942320732136331,-3.682537809257984,-6.335308130982312,7327.504417457862,0.01055781936992051,59.96828145911835,347.8963742950615,306.3085186272026,236.9691098725774
04 Jan 2026 22:23:34.190,339814.1902615316,-7169.361804924417,639.6115394363163,-1518.559085826002,1.035586453765927,-3.864904652297382,-6.160952400044645,7326.832606298668,0.01078346035924513,59.96648384085866,347.8960266588779,306.2508814147789,247.5439416548969
04 Jan 2026 22:26:37.863,339997.8631400038,-6859.156283541689,-77.06543199842926,-2618.053618324809,2.333800564693225,-3.916922310639011,-5.777101502517541,7325.348499680081,0.01100105807421973,59.96291412372787,347.894566434758,307.0228711562111,257.3008523734551
04 Jan 2026 22:29:41.061,340181.0609792476,-6318.179682965188,-789.2886688132961,-3626.097214027135,3.556517832386755,-3.836479830515374,-5.1961690137053,7323.241988538078,0.01113495037022095,59.958038588391,347.8913319602099,308.4340232870913,266.4324305655455
04 Jan 2026 22:32:43.789,340363.7887329678,-5565.246045488308,-1473.032623866528,-4508.808836882948,4.66220465438372,-3.625919047559985,-4.437269148337839,7320.79951340013,0.01113722821147059,59.95248219159996,347.885881826488,310.1443063228646,275.2802820936105
04 Jan 2026 22:35:46.045,340546.0446764831,-4626.307932802052,-2105.264333557797,-5236.594257292586,5.612995134405914,-3.29201922843214,-3.525713434823067,7318.349643878188,0.01099751479023324,59.9469594312954,347.878046181584,311.7592093872242,284.2386360854117
04 Jan 2026 22:38:47.823,340727.8231683536,-3533.596286125692,-2664.7455751263,-5785.194563389904,6.376097198842225,-2.845847459931577,-2.49224606329437,7316.217203714416,0.01074343014448261,59.94219598318021,347.8679590637254,312.8939869908049,293.6902279098229
04 Jan 2026 22:41:49.137,340909.1373330681,-2324.367673189855,-3132.828812726641,-6136.581099020676,6.925116274971596,-2.302372945658296,-1.371908168516221,7314.69447986438,0.01043684277359453,59.93883760116649,347.8560590663394,313.2316392529051,303.9496776351507
04 Jan 2026 22:44:50.025,341090.0246921112,-1039.522606522135,-3494.061279619082,-6279.478248656527,7.240990942256259,-1.679918892451588,-0.2027657133288528,7314.008169197604,0.01016436437979009,59.93735684299022,347.8430474093926,312.6230290907458,315.1638284923429
04 Jan 2026 22:47:50.525,341270.5249823048,277.6574185196752,-3736.609434065738,-6209.624566820904,7.312605799913914,-0.9995968880587222,0.9752774129024455,7314.272929795992,0.01001446451722466,59.93797463012461,347.8298029751865,311.2158618144719,327.1816484280839
04 Jan 2026 22:50:50.667,341450.6665082881,1582.861058225686,-3852.641617363991,-5929.929656144041,7.137287902228487,-0.2846588535850574,2.121766558269724,7315.458093391354,0.01004280276804309,59.94061397923836,347.8172572450739,309.4813262596292,339.5269993913512
04 Jan 2026 22:53:50.487,341630.486781802,2832.39992071741,-3838.623565512389,-5450.371561942787,6.72103769391394,0.4403782575480383,3.197274687665156,7317.395141064102,0.01024633643949406,59.94490515299792,347.8062431257339,308.023947737135,351.5902587508057
04 Jan 2026 22:56:50.056,341810.0560797611,3984.835871293794,-3695.376330812293,-4787.498964835869,6.078266640480509,1.150712364812833,4.164978310817417,7319.815265344766,0.01056584839075649,59.95024947443075,347.7973578759638,307.2934090981636,2.918188168121051
04 Jan 2026 22:59:49.467,341989.4667884451,5002.217579686493,-3427.946348382366,-3963.756086817036,5.231209375518621,1.822112398599364,4.9919003028443,7322.387985026307,0.0109114942505146,59.9559189044231,347.7908847995236,307.4286633461808,13.36948507775804
04 Jan 2026 23:02:48.809,342168.8088527997,5851.115973063405,-3045.418439928117,-3006.783700260872,4.209199009892483,2.431699174281186,5.649968272796347,7324.758007174165,0.01119306843191729,59.96115472346317,347.7867807603287,308.2836443752607,23.08787991822771
04 Jan 2026 23:05:48.173,342348.1729611405,6503.712456928494,-2560.610072824104,-1948.500175051724,3.047608909275414,2.958800842802095,6.117074432523495,7326.596231480102,0.01134461792306486,59.96525241406872,347.7846999976312,309.5348789517265,32.39494821464953
04 Jan 2026 23:08:47.671,342527.6707201847,6938.712204961966,-1989.572347476168,-823.919443669003,1.786380750191813,3.385757620242491,6.377902341034703,7327.657092330739,0.01133940935647684,59.96764806095619,347.784033778684,310.789550874343,41.6834574613925
04 Jan 2026 23:11:47.430,342707.4295809609,7141.86108050122,-1351.038418018039,329.9761593853029,0.4685013894376274,3.698476144279366,6.424316419938078,7327.812546467831,0.01119351122885726,59.96801130612758,347.7839797980116,311.6656408846745,51.3371147248383
04 Jan 2026 23:14:47.563,342887.563170644,7106.271468599123,-665.9267731473379,1475.201942273123,-0.8613702202546849,3.886797018786631,6.255488466713498,7327.054606875367,0.01096069108782169,59.96631128682634,347.7836580206694,311.8529857468976,61.66790687116719
04 Jan 2026 23:17:48.158,343068.1584028644,6832.713698196249,43.23544148254476,2573.860097058043,-2.158382610600767,3.944807907662558,5.877883308355706,7325.488698590637,0.01072174474835197,59.96281228516612,347.782248388229,311.1897443888613,72.83899401482614
04 Jan 2026 23:20:49.291,343249.2911120527,6329.674106324117,753.0627541915181,3589.435988864233,-3.37916610192719,3.871024648712817,5.30494082344952,7323.33059861215,0.01056501414966436,59.95800236374595,347.7790979323959,309.7654741758299,84.76264608077365
04 Jan 2026 23:23:51.034,343431.0340076569,5613.084710740484,1440.07473616283,4487.994263688679,-4.483332064958597,3.668338056562154,4.556426370943258,7320.888420806701,0.01055517285699579,59.95250755693171,347.7737784503478,307.9689830333139,97.05293509936864
04 Jan 2026 23:26:53.435,343613.4348756401,4705.936217531103,2081.347216790332,5239.141662268199,-5.434586329123467,3.343819137428055,3.657691728001051,7318.51058876055,0.010703615040684,59.94702817170444,347.7661263777597,306.3581402927647,109.1547152716704
04 Jan 2026 23:29:56.493,343796.4925929322,3637.819651362993,2655.17854160375,5816.989737537818,-6.201705648901699,2.908483397752011,2.638922508763963,7316.515726044014,0.01096408837753489,59.94227688361236,347.7562852207785,305.3959871005957,120.606147165429
04 Jan 2026 23:33:00.163,343980.1628436777,2444.130882889448,3141.885587755457,6201.213963848912,-6.759554904624423,2.376945207132894,1.534179690178669,7315.142902648489,0.0112568336351375,59.93888683304512,347.7447144074781,305.273487793569,131.2162555316288
04 Jan 2026 23:36:04.383,344164.3833724433,1164.839777963273,3524.606104754582,6377.962687842062,-7.089944936370014,1.766894236116078,0.3801883354188238,7314.539615099453,0.01149940054714132,59.93730691417955,347.7321200783056,305.9198159161182,141.0560362182577
04 Jan 2026 23:39:09.084,344349.0844231448,-156.9092595019197,3789.934188589879,6340.419378676928,-7.182132219301383,1.098488341457086,-0.7848879876399766,7314.767864086771,0.01162717807991272,59.93773417889018,347.7193262112602,307.0992787384595,150.3620452313264
04 Jan 2026 23:42:14.178,344534.177539777,-1476.179316936889,3928.40008307667,6089.105557385074,-7.033065597495733,0.3937614742023765,-1.922548989752655,7315.802178233233,0.01160455218649681,59.94010259099722,347.707151567381,308.4913570563186,159.4556006446311
04 Jan 2026 23:45:19.548,344719.5476863766,-2747.736172223594,3934.87070610479,5632.006978260215,-6.647516126772998,-0.3240052687102973,-2.99507043726159,7317.519583660469,0.01143189062448155,59.94410340236836,347.6963265603561,309.7424805901665,168.6903831832136
04 Jan 2026 23:48:25.065,344905.064870941,-3927.752343421773,3808.825553999372,4984.412129594694,-6.038013182355711,-1.031023751567928,-3.966731737292384,7319.701662465936,0.01114772126339793,59.94921630396212,347.6874260661261,310.5192451936678,178.3996495064012
04 Jan 2026 23:51:30.603,345090.6032027327,-4975.53345118145,3554.413505443589,4168.371438446689,-5.224480390339873,-1.703798891747836,-4.805040182471355,7322.060720335398,0.0108223776267118,59.95476408157501,347.6807909744082,310.5844958815086,188.8209756864724
04 Jan 2026 23:54:36.049,345276.0494641378,-5855.033540357572,3180.290080390805,3211.861160172217,-4.233618552952933,-2.319891553279113,-5.481804867515571,7324.283086207506,0.01054113966181488,59.96000690450349,347.6764588583022,309.8930838246794,200.0007289991172
04 Jan 2026 23:57:41.302,345461.3022003905,-6536.122346704412,2699.290397081681,2147.75863409012,-3.098107208937161,-2.858632644808015,-5.974059925432245,7326.075702175432,0.0103785281347654,59.96425695050878,347.6741485123992,308.6623603464137,211.7232601120045
05 Jan 2026 00:00:46.273,345646.2728266139,-6995.639550231543,2127.952318185988,1012.641479925265,-1.855598015696928,-3.301815524645926,-6.264867082404288,7327.205966573295,0.01037163169589235,59.96697165662033,347.6733100643992,307.3349239929784,223.547951208318
05 Jan 2026 00:03:50.891,345830.8905997546,-7218.184589631934,1485.892868793414,-154.5636985754594,-0.5474874934062125,-3.634335147644602,-6.343941081457586,7327.528212359902,0.01050636459310902,59.96780729910071,347.6732094896517,306.4037553162043,234.9841098728444
05 Jan 2026 00:06:55.103,346015.1027597138,-7196.583868429113,795.0904611634392,-1313.972300092007,0.782434029366765,-3.84471483528647,-6.208040147937383,7326.994531548387,0.01072523629424158,59.96664993920825,347.6730179588381,306.2073278987061,245.6956438406691
05 Jan 2026 00:09:58.869,346198.8688005251,-6932.068344245824,79.12074401245128,-2426.104247125243,2.089388479400734,-3.925515724925584,-5.861141931968961,7325.656274256995,0.01094980755495331,59.96363887319438,347.6719072551453,306.8322164774432,255.5979311846978
05 Jan 2026 00:13:02.159,346382.1590779116,-6434.182292422071,-637.6645207956351,-3453.244138359497,3.329112444395914,-3.873639149822833,-5.314403644781065,7323.664945372759,0.01110454331807837,59.95916690541905,347.6691584633709,308.135647222315,264.8350210446833
05 Jan 2026 00:16:04.962,346564.9617847055,-5720.371582283808,-1331.010216663631,-4360.770490727838,4.459440832645046,-3.690479490358419,-4.585834638770235,7321.268590721554,0.01113549364383858,59.95383363301113,347.6642648603091,309.8162523467718,273.7091580710489
05 Jan 2026 00:19:07.285,346747.28524948,-4815.276937581858,-1977.592251049921,-5118.310278573573,5.44179210787486,-3.381892321674092,-3.699687582805394,7318.787637002721,0.01102295684047246,59.9483577412593,347.6569983389355,311.4868966556797,282.6080357375938
05 Jan 2026 00:22:09.145,346929.1454001563,-3749.877335283012,-2555.747990659272,-5700.661055068995,6.242439934023736,-2.958025601989003,-2.685696083461708,7316.565008155815,0.01078704032513036,59.94347887148257,347.6474331447783,312.7451056067294,291.9336448434664
05 Jan 2026 00:25:10.552,347110.5524044018,-2560.507576956663,-3046.160449473255,-6088.587370717083,6.833675106803326,-2.433048313859396,-1.578182299099307,7314.909738608637,0.01048492130611013,59.93986739577137,347.6359419461896,313.2498930029624,302.024702705043
05 Jan 2026 00:28:11.518,347291.5180542972,-1287.588051635695,-3432.543990853393,-6269.51266084805,7.194908589613858,-1.824700615609976,-0.4148859248783227,7314.056518751217,0.01020002055077627,59.93803902346897,347.6231662263766,312.8173904862115,313.061532793611
05 Jan 2026 00:31:12.074,347472.0743807615,25.90709389964505,-3702.221084393009,-6237.929390735872,7.31350134851423,-1.15363387662563,0.764463600330187,7314.139331546346,0.01002199590440128,59.93827586844992,347.609945353207,311.5338487542347,324.9543094802694
05 Jan 2026 00:34:12.272,347652.2718968103,1335.923658120111,-3846.486481174525,-5995.470145751439,7.185187747018715,-0.4426840740155801,1.91954120183028,7315.164632201285,0.01001603925579811,59.9405727206681,347.5972011518847,309.8121653426446,337.2866549959181
05 Jan 2026 00:37:12.159,347832.1585917729,2598.653791851804,-3860.838024416075,-5550.806155950855,6.814261672330487,0.2838386358418257,3.010707422992185,7316.992836579802,0.01019204533213293,59.94462761569503,347.5857989441196,308.2594795781137,349.4470668869445
05 Jan 2026 00:40:11.779,348011.7791049415,3772.001550207386,-3745.13480097604,-4919.369376372158,6.213557319144423,1.000992480912684,4.000437158354068,7319.357405457681,0.01049795606185709,59.94988311903568,347.576413256915,307.3803337492753,0.9259818101652225
05 Jan 2026 00:43:11.203,348191.2033373024,4817.175702585627,-3503.56109221734,-4122.697053322793,5.403960343594934,1.684226308720354,4.854876857586569,7321.923496267729,0.010845144937851,59.95561277866571,347.5694240814735,307.366460660295,11.52796966355461
05 Jan 2026 00:46:10.538,348370.5384108354,5699.947278365971,-3144.362836857842,-3187.514592490107,4.413478049602326,2.31032023696986,5.545097767197012,7324.346586481271,0.01114298935019144,59.96103440410241,347.5648659691113,308.1096299624468,21.35988241553563
05 Jan 2026 00:49:09.899,348549.8992184876,6391.470169595951,-2679.536652860891,-2144.899543102567,3.276246810721633,2.858095737356207,6.047932252389606,7326.304336631276,0.01132171612059827,59.96542283611135,347.5624375630613,309.3172727468752,30.71374016062037
05 Jan 2026 00:52:09.382,348729.3819932034,6869.070032847272,-2124.508235191365,-1029.439045723138,2.031456525816569,3.309092376562735,6.346718887719014,7327.524589724031,0.01134517739638663,59.96820130708485,347.561558572324,310.6065107776275,39.97135299272893
05 Jan 2026 00:55:09.082,348909.0820890851,7117.063068433357,-1497.610539214791,121.9621548110367,0.7218201328790173,3.648299989474007,6.431970163291382,7327.835014146517,0.01121982323497495,59.96900709132028,347.5614537939994,311.57552747172,49.53418342919682
05 Jan 2026 00:58:09.120,349089.1199638252,7127.213559025851,-819.3859691095815,1271.436706178783,-0.6082326712827066,3.864695897682319,6.301609081032882,7327.208770564175,0.01099558981261031,59.9677365203821,347.5612529338267,311.8872137613592,59.74138255745624
05 Jan 2026 01:01:09.622,349269.6217885357,6898.821384564221,-111.9857363372835,2381.208099612565,-1.914051365221687,3.951467840846931,5.960791476938239,7325.762001300701,0.01075275797826534,59.96456723305644,347.5601051372661,311.3637581029149,70.77418106508402
05 Jan 2026 01:04:10.675,349450.6749225548,6438.807567236883,601.324172985661,3414.463816227048,-3.151970070272001,3.906127453296118,5.42164940517049,7323.707839435536,0.01057826007779672,59.95994121694124,347.557300475619,310.0642951338738,82.57573661986308
05 Jan 2026 01:07:12.321,349632.3205070919,5761.74476217215,1296.839438081736,4336.516058256683,-4.280725704785537,3.730602729152247,4.702913755006347,7321.314727104193,0.01053940121383631,59.95449607493495,347.5523705787596,308.3115065082674,94.82418909798008
05 Jan 2026 01:10:14.587,349814.5865252358,4889.456860019899,1951.309601296686,5116.165107829851,-5.263041150763056,3.431132958563609,3.82913648551936,7318.891269110587,0.01066011818907436,59.94896145621924,347.5451391076595,306.6182163301096,107.0080429017923
05 Jan 2026 01:13:17.502,349997.5017229328,3850.272551578998,2542.74073163302,5726.780636445063,-6.066818392935404,3.017930711346431,2.829665178179246,7316.766933555822,0.01090831934302415,59.94405757966428,347.5357237317534,305.4901517671598,118.6242336037286
05 Jan 2026 01:16:21.065,350181.064732885,2678.315384725162,3051.006001225078,6147.071089516854,-6.665859388403998,2.50481377204629,1.737747343074529,7315.237827924241,0.01120693942557126,59.94041411219776,347.5245144241696,305.2077576228005,129.394533090792
05 Jan 2026 01:19:25.215,350365.2151346672,1412.719522757511,3458.494599617087,6361.889768843668,-7.040548669772541,1.908854029564082,0.5896798332112342,7314.499717311412,0.01146615887179887,59.93850059609974,347.5121351498441,305.7503742271633,139.3396813739952
05 Jan 2026 01:22:29.851,350549.8514357954,96.33111936912157,3750.883656640899,6363.055920169726,-7.178600838213396,1.249852809271921,-0.5763616288571882,7314.61871494553,0.01161496745919941,59.93856456743588,347.4993720889541,306.8807962054083,148.6957723021269
05 Jan 2026 01:25:34.872,350734.8715079133,-1226.029029979926,3917.792773101052,6149.812032021811,-7.075514154476608,0.5496059131521088,-1.721741892429452,7315.55168654758,0.01161572822408198,59.94059416061435,347.4870653707144,308.2693910837787,157.7922972034806
05 Jan 2026 01:28:40.183,350920.1826189877,-2509.215642132419,3953.158549152368,5728.838906814658,-6.734605646823484,-0.1688229597135258,-2.808615689024245,7317.17692787378,0.01146562921123508,59.94431993756353,347.4759913157054,309.5682965651444,166.9783419334863
05 Jan 2026 01:31:45.679,351105.6788273156,-3709.182627099831,3855.44549446553,5114.077579342234,-6.166887536864393,-0.8817208781078847,-3.800933129349994,7319.301704894492,0.0111960540037199,59.94925155420509,347.4667628789217,310.44664546243,176.5858834664563
05 Jan 2026 01:34:51.230,351291.2295942893,-4784.5014493546,3627.782016828461,4326.388064848971,-5.390870759827975,-1.565395502718852,-4.665502838415679,7321.661581361429,0.01087068460495014,59.95473909512248,347.4597544627405,310.6444282485367,186.8750510921981
