TargetSat.UTCGregorian,TargetSat.ElapsedSecs,TargetSat.EarthMJ2000Eq.X,TargetSat.EarthMJ2000Eq.Y,TargetSat.EarthMJ2000Eq.Z,TargetSat.EarthMJ2000Eq.VX,TargetSat.EarthMJ2000Eq.VY,TargetSat.EarthMJ2000Eq.VZ,TargetSat.Earth.SMA,TargetSat.Earth.ECC,TargetSat.EarthMJ2000Eq.INC,TargetSat.EarthMJ2000Eq.RAAN,TargetSat.EarthMJ2000Eq.AOP,TargetSat.Earth.TA
01 Jan 2026 06:26:33.354,23193.35448683705,33672.87354279414,7052.142510260441,-10881.62103162457,1.169854872382773,2.098241530222043,0.01527970402931355,24421.15297792909,0.7265429561798811,22.99999999999993,59.99999999999983,150.0000000155594,159.483472942329
01 Jan 2026 06:31:33.354,23493.35448687198,34011.08722490724,7678.876769094527,-10872.93394702772,1.085274504125161,2.079837293735618,0.04246588524272183,24421.15297792908,0.7265429561798815,22.99999999999993,59.99999999999983,150.0000000155593,160.367606047031
01 Jan 2026 06:36:33.354,23793.35448659258,34324.25364047269,8299.958354485567,-10856.23904637337,1.002848508822632,2.060567435288059,0.06867638872596409,24421.15297792908,0.7265429561798814,22.99999999999993,59.99999999999983,150.0000000155593,161.2311299475638
01 Jan 2026 06:41:33.354,24093.3544866275,34612.99758398256,8915.136500924795,-10831.81922967104,0.9224354272112453,2.040490021372792,0.09397553963161859,24421.15297792908,0.7265429561798813,22.99999999999995,59.99999999999983,150.0000000155593,162.0755859209111
01 Jan 2026 06:46:33.354,24393.35448666243,34877.90313822572,9524.176652893897,-10799.93899069855,0.8439050963166369,2.01965523470458,0.1184218372959822,24421.15297792907,0.7265429561798815,22.99999999999993,59.99999999999982,150.0000000155594,162.902388014745
01 Jan 2026 06:51:33.354,24693.35448669735,35119.51688144288,10126.85825512244,-10760.84606496143,0.7671374639793853,1.998106381413015,0.1420686047907619,24421.15297792907,0.7265429561798816,22.99999999999993,59.99999999999982,150.0000000155593,163.7128377013931
01 Jan 2026 06:56:33.354,24993.35448673228,35338.35076115336,10722.97282067871,-10714.77289615222,0.6920215484376077,1.975880741016828,0.1649645517830732,24421.15297792908,0.7265429561798815,22.99999999999995,59.99999999999982,150.0000000155593,164.5081365973465
01 Jan 2026 07:01:33.354,25293.3544867672,35534.88467501871,11312.32223388044,-10661.93794507719,0.6184545225349508,1.953010285910526,0.1871542638880328,24421.15297792908,0.7265429561798816,22.99999999999993,59.99999999999982,150.0000000155593,165.2893975490989
01 Jan 2026 07:06:33.354,25593.35448680213,35709.56879347286,11894.71725223901,-10602.54686141249,0.5463409053199929,1.929522292012322,0.2086786294439819,24421.15297792908,0.7265429561798815,22.99999999999995,59.99999999999982,150.0000000155593,166.057654333917
01 Jan 2026 07:11:33.354,25893.35448683705,35862.82565408845,12469.97617751774,-10536.79353565693,0.4755918464544112,1.905439858188021,0.2295752128094978,24421.15297792909,0.7265429561798814,22.99999999999993,59.99999999999981,150.0000000155593,166.8138701820253
01 Jan 2026 07:16:33.354,26193.35448687198,35995.05205361531,13037.92367076776,-10464.8610461503,0.4061244910521929,1.880782348845308,0.2498785817873586,24421.15297792908,0.7265429561798816,22.99999999999993,59.99999999999982,150.0000000155593,167.5589452925206
01 Jan 2026 07:21:33.354,26493.35448659258,36106.62076019758,13598.38969012219,-10386.92251393443,0.3378614144114572,1.855565771508552,0.2696205955560015,24421.15297792908,0.7265429561798814,22.99999999999993,59.99999999999983,150.0000000155593,168.2937234874825
01 Jan 2026 07:26:33.354,26793.3544866275,36197.88206535207,14151.20853334821,-10303.14187647599,0.270730117639426,1.829803099099329,0.2888306584807789,24421.15297792908,0.7265429561798815,22.99999999999995,59.99999999999982,150.0000000155593,169.0189981259458
01 Jan 2026 07:31:33.354,27093.35448666243,36269.16519279027,14696.21796981185,-10213.6745897874,0.2046625764626677,1.803504544957138,0.307535944343691,24421.15297792908,0.7265429561798814,22.99999999999993,59.99999999999983,150.0000000155593,169.7355173806526
01 Jan 2026 07:36:33.354,27393.35448669735,36320.77957902138,15233.25844870736,-10118.66826722754,0.1395948366019399,1.776677797256711,0.3257615948381355,24421.15297792906,0.7265429561798816,22.99999999999993,59.99999999999982,150.0000000155594,170.4439889650344
01 Jan 2026 07:41:33.354,27693.35448673228,36353.01603882937,15762.17237222452,-10018.26326219911,0.07546665000882125,1.749328218349417,0.3435308955981959,24421.15297792907,0.7265429561798816,22.99999999999995,59.99999999999983,150.0000000155593,171.145084385051
01 Jan 2026 07:46:33.354,27993.3544867672,36366.14782712587,16282.803423842,-9912.593201053403,0.01222114703846172,1.721459013626538,0.3608654325490019,24421.15297792907,0.7265429561798816,22.99999999999995,59.99999999999983,150.0000000155593,171.8394427798663
01 Jan 2026 07:51:33.354,28293.35448680213,36360.43160730452,16794.99594319508,-9801.785471739617,-0.05019545970734585,1.693071373732567,0.3777852309587674,24421.15297792906,0.7265429561798816,22.99999999999993,59.99999999999984,150.0000000155593,172.5276744064633
01 Jan 2026 07:56:33.354,28593.35448683705,36336.10833502969,17298.59434001543,-9685.961673074744,-0.1118341435706978,1.664164593315902,0.394308879230571,24421.15297792907,0.7265429561798816,22.99999999999995,59.99999999999984,150.0000000155593,173.2103638158824
01 Jan 2026 08:01:33.354,28893.35448687198,36293.40406535434,17793.44254051392,-9565.238028943195,-0.1727433072858848,1.634736168967589,0.4104536391816732,24421.15297792908,0.7265429561798815,22.99999999999996,59.99999999999983,150.0000000155593,173.8880727625667
01 Jan 2026 08:06:33.354,29193.35448659258,36232.53069015846,18279.38346030332,-9439.725771249132,-0.2329690044988677,1.604781878546325,0.4262355443111318,24421.15297792908,0.7265429561798816,22.99999999999995,59.99999999999982,150.0000000155594,174.561342883091
01 Jan 2026 08:11:33.354,29493.3544866275,36153.68661210946,18756.25849855732,-9309.531495026669,-0.2925551418186512,1.574295843703619,0.4416694873452714,24421.15297792909,0.7265429561798814,22.99999999999996,59.99999999999981,150.0000000155593,175.2306981761983
01 Jan 2026 08:16:33.354,29793.35448666243,36057.05736065422,19223.90704859659,-9174.757488754198,-0.3515436635576373,1.5432705770939,0.4567692981690937,24421.15297792908,0.7265429561798814,22.99999999999995,59.99999999999983,150.0000000155593,175.8966473124149
01 Jan 2026 08:21:33.354,30093.35448669735,35942.81615494583,19682.16602049386,-9035.502042610671,-0.4099747210558757,1.511697015469831,0.4715478130949451,24421.15297792909,0.7265429561798813,22.99999999999995,59.99999999999982,150.0000000155594,176.5596857984706
01 Jan 2026 08:26:33.354,30393.35448673228,35811.12441807442,20130.86937161219,-8891.859737147282,-0.4678868282570774,1.479564539614299,0.4860169362835043,24421.15297792908,0.7265429561798813,22.99999999999995,59.99999999999981,150.0000000155593,177.220298019209
01 Jan 2026 08:31:33.354,30693.3544867672,35662.13224650134,20569.84764124225,-8743.921714621638,-0.5253170050070088,1.446860981840312,0.5001876940128851,24421.15297792908,0.7265429561798814,22.99999999999995,59.99999999999982,150.0000000155593,177.8789591775832
01 Jan 2026 08:36:33.354,30993.35448680213,35495.97883818113,20998.92748569384,-8591.775935048938,-0.5823009093729001,1.413572621592081,0.514070282386428,24421.15297792907,0.7265429561798816,22.99999999999996,59.99999999999984,150.0000000155593,178.536137151625
01 Jan 2026 08:41:33.354,31293.35448683705,35312.79288248934,21417.93121032901,-8435.507418861815,-0.6388729601319669,1.379684169499753,0.5276741089760302,24421.15297792907,0.7265429561798815,22.99999999999995,59.99999999999986,150.0000000155593,179.1922942859017
01 Jan 2026 08:46:33.354,31593.35448687198,35112.69291474984,21826.67629510481,-8275.198477934318,-0.6950664504447555,1.345178740071897,0.5410078288134691,24421.15297792906,0.7265429561798814,22.99999999999993,59.99999999999986,150.0000000155593,179.8478891339099
01 Jan 2026 08:47:42.975,31662.97492875019,35063.84978766668,21920.04654828125,-8237.426792096359,-0.7080565018170691,1.337080989061478,0.5440644036159231,24421.15297792906,0.7265429561798817,22.99999999999995,59.99999999999986,150.0000000155593,180
01 Jan 2026 08:48:42.975,31722.97492863145,34964.34056487634,22075.13671235947,-8246.237369897124,-1.664070028367029,2.581322776176957,-0.1455279498839897,42164.16967811086,5.300838474052829e-10,11.60833458607555,136.1446280400469,251.4674180314433,4.927894305858715
01 Jan 2026 08:52:08.535,31928.53487343527,34618.35923299167,22603.2534221517,-8275.224560026827,-1.702099914295861,2.55690414790822,-0.1364982727602546,42164.16967811086,5.300838719649114e-10,11.60833458607555,136.1446280400468,251.467412170112,5.786744954768068
01 Jan 2026 08:57:08.535,32228.5348734702,34099.48658378118,23364.85502894643,-8314.190698606393,-1.756913124195267,2.520237405124591,-0.1232656242412011,42164.16967811087,5.300841535989327e-10,11.60833458607555,136.1446280400469,251.4674067877305,7.040172722726401
01 Jan 2026 09:02:08.535,32528.53487350512,33564.29543785894,24115.27525595634,-8349.178035533252,-1.810885553663053,2.482364588879948,-0.1099739862802691,42164.16967811084,5.300834922695293e-10,11.60833458607555,136.1446280400468,251.4673774338024,8.293624462227777
01 Jan 2026 09:07:08.535,32828.53487354005,33013.04191388927,24854.15498545763,-8380.169827425047,-1.863991373896439,2.443303823418689,-0.0966297196638646,42164.16967811086,5.300840763040615e-10,11.60833458607555,136.1446280400468,251.4673979186533,9.547026362945834
01 Jan 2026 09:12:08.535,33128.53487357497,32445.98981727576,25581.140622495,-8407.151242989465,-1.916205170813257,2.40307380148484,-0.0832392103641261,42164.16967811085,5.300839979113604e-10,11.60833458607555,136.1446280400468,251.4673931042092,10.80045356295422
01 Jan 2026 09:17:08.535,33428.5348736099,31863.41051391581,26295.88426409651,-8430.109370121825,-1.967501957214005,2.361693775376542,-0.06980886648288226,42164.16967811085,5.300839345129534e-10,11.60833458607555,136.1446280400468,251.4673918527513,12.05387719997099
01 Jan 2026 09:22:08.535,33728.5348733305,31265.58280033691,26998.04386576439,-8449.033222084237,-2.017857184739603,2.319183547732756,-0.05634511518501951,42164.16967811087,5.300843120188018e-10,11.60833458607555,136.1446280400468,251.4673881951412,13.3073032431338
01 Jan 2026 09:27:08.535,34028.53487336542,30652.79277027713,27687.28340516239,-8463.91374276338,-2.06724675561915,2.2755634620566,-0.04285439962272707,42164.16967811085,5.300840801261325e-10,11.60833458607555,136.1446280400468,251.4673798071739,14.56073401664707
01 Jan 2026 09:32:08.535,34328.53487340035,30025.33367777328,28363.27304292106,-8474.743811004326,-2.115647034202043,2.230854392979857,-0.02934317585209091,42164.16967811088,5.300847461792539e-10,11.60833458607555,136.1446280400468,251.4673765110221,15.81415969833759
01 Jan 2026 09:37:08.535,34628.53487343527,29383.50579682265,29025.68928048423,-8481.518244018438,-2.163034858268946,2.185077736273298,-0.01581790974351264,42164.16967811083,5.3008373775257e-10,11.60833458607555,136.1446280400468,251.4673382618782,17.0676203330123
01 Jan 2026 09:42:08.535,34928.5348734702,28727.6162776852,29674.21511492098,-8484.233799863609,-2.209387550116201,2.138255398607629,-0.002285073887431646,42164.16967811083,5.300835447833098e-10,11.60833458607555,136.1446280400468,251.4673294542472,18.32105152616565
01 Jan 2026 09:47:08.535,35228.53487350512,28057.97899989514,30308.5401906292,-8482.889178995703,-2.254682927408367,2.090409787069925,0.01124885550316864,42164.16967811083,5.300834105738775e-10,11.60833458607555,136.1446280400468,251.4673387175788,19.57446464834714
01 Jan 2026 09:52:08.535,35528.53487354005,27374.91442205216,30928.36094785791,-8477.485024890477,-2.298899313793693,2.041563798440596,0.02477740169198812,42164.16967811087,5.300841659207645e-10,11.60833458607555,136.1446280400468,251.467379115669,20.82784663576037
01 Jan 2026 09:57:08.535,35828.53487357497,26678.74942846413,31533.38076797744,-8468.023923735622,-2.342015549277462,1.991740808236011,0.03829409051888783,42164.16967811085,5.30083806726544e-10,11.60833458607555,136.1446280400468,251.4673806431707,22.0812674937517
01 Jan 2026 10:02:08.535,36128.5348736099,25969.81717271494,32123.31011542801,-8454.510403193146,-2.384011000348223,1.94096465952201,0.05179245349813486,42164.16967811085,5.300839426388671e-10,11.60833458607555,136.1446280400469,251.4674101769388,23.33466034546569
01 Jan 2026 10:07:08.535,36428.5348733305,25248.45691823191,32697.86667627843,-8436.950930232628,-2.424865569852064,1.88925965150368,0.06526603091393175,42164.16967811084,5.300836501534047e-10,11.60833458607555,136.1446280400469,251.4673727004549,24.58812020742014
01 Jan 2026 10:12:08.535,36728.53487336542,24515.01387592948,33256.77549332906,-8415.353908036412,-2.464559706610226,1.836650527896831,0.07870837491174913,42164.16967811085,5.300837397002032e-10,11.60833458607555,136.1446280400469,251.4673734400133,25.84154185332036
01 Jan 2026 10:17:08.535,37028.53487340035,23769.83903900658,33799.76909769406,-8389.729671978224,-2.503074414775417,1.783162465086759,0.09211305258398181,42164.16967811085,5.300840716895671e-10,11.60833458607555,136.1446280400469,251.4673689488372,27.09496872994233
01 Jan 2026 10:22:08.535,37328.53487343527,23013.28901497696,34326.58763680013,-8360.090484677123,-2.540391262922386,1.728821060079945,0.1054736490484522,42164.16967811086,5.300840757955394e-10,11.60833458607552,136.1446280400469,251.4673833211564,28.3483767430558
01 Jan 2026 10:27:08.535,37628.5348734702,22245.72585501265,34836.97899874033,-8326.450530129141,-2.576492392868379,1.673652318254468,0.1187837705182875,42164.16967811084,5.300836928591801e-10,11.60833458607555,136.1446280400469,251.4673519621967,29.60183048743425
01 Jan 2026 10:32:08.535,37928.53487350512,21467.51688068241,35330.6989329237,-8288.825906919476,-2.611360528219273,1.617682640914992,0.1320370473617015,42164.16967811085,5.300838778688224e-10,11.60833458607555,136.1446280400468,251.4673299373853,30.85527489765015
01 Jan 2026 10:37:08.535,38228.53487354005,20679.03450816796,35807.51116696263,-8247.234620518409,-2.644978982637291,1.560938812658267,0.1452271371502168,42164.16967811086,5.300841576809184e-10,11.60833458607555,136.1446280400468,251.467368399843,32.10865882058192
01 Jan 2026 10:42:08.535,38528.53487357497,19880.65607004218,36267.18751974237,-8201.696574664702,-2.677331667826332,1.503447988555223,0.1583477276938691,42164.16967811086,5.300842012432602e-10,11.60833458607555,136.1446280400469,251.4673529460694,33.36209665972967
01 Jan 2026 10:47:08.535,38828.5348736099,19072.76363469453,36709.50801061834,-8152.233561840534,-2.708403101231124,1.445237681155755,0.1713925400619403,42164.16967811085,5.30084111163355e-10,11.60833458607555,136.1446280400469,251.4673437111211,34.61552828003606
01 Jan 2026 10:52:08.535,39128.5348733305,18255.74382349011,37134.2609646891,-8098.869252842606,-2.73817841344648,1.386335747322444,0.1843553315877752,42164.16967811083,5.300837499748136e-10,11.60833458607555,136.1446280400469,251.4673073944302,35.86898698206862
01 Jan 2026 10:57:08.535,39428.53487336542,17429.98762574991,37541.24311409448,-8041.629185454348,-2.766643355333137,1.3267703748995,0.1972298988562441,42164.16967811084,5.300839328591057e-10,11.60833458607555,136.1446280400469,251.4673285461266,37.12238821569674
01 Jan 2026 11:02:08.535,39728.53487340035,16595.89021164066,37930.25969529057,-7980.540752224661,-2.793784304836754,1.266570069223317,0.2100100806724212,42164.16967811083,5.300836706403303e-10,11.60833458607555,136.1446280400469,251.4673262813376,38.37581286579275
01 Jan 2026 11:07:08.535,40028.53487343527,15753.85074306406,38301.12454225493,-7915.633187359076,-2.819588273506827,1.205763639481082,0.2226897610100584,42164.16967811083,5.300836570404532e-10,11.60833458607555,136.1446280400469,251.4673336948973,39.62922783752201
01 Jan 2026 11:12:08.535,40328.5348734702,14904.27218263557,38653.66017557723,-7846.937552729559,-2.844042912712382,1.144380184923987,0.2352628719384429,42164.16967811082,5.30083379345859e-10,11.60833458607555,136.1446280400469,251.4673044526982,40.88267946499153
01 Jan 2026 11:17:08.535,40628.53487350512,14047.5611008445,38987.69788739314,-7774.486723009675,-2.867136519551477,1.082449080941617,0.2477233965262395,42164.16967811085,5.300837291265761e-10,11.60833458607555,136.1446280400469,251.4673422411632,42.13606406177805
01 Jan 2026 11:22:08.535,40928.53487354005,13184.12748148743,39303.07782212032,-7698.315369942245,-2.888858042451695,1.019999965004199,0.2600653717209253,42164.16967811083,5.300837433089956e-10,11.60833458607555,136.1446280400469,251.4673328979333,43.38949579023981
01 Jan 2026 11:27:08.535,41228.53487357497,12314.38452546822,39599.64905295822,-7618.459945746979,-2.909197086458928,0.9570627224794219,0.2722828912024423,42164.16967811081,5.300834583996964e-10,11.60833458607555,136.1446280400469,251.4673007538404,44.64295031954462
01 Jan 2026 11:32:08.535,41528.5348736099,11438.74845305846,39877.26965411492,-7534.958665676072,-2.928143918211947,0.8936674723306383,0.2843701082096982,42164.16967811083,5.300836142721784e-10,11.60833458607555,136.1446280400469,251.467322616463,45.89635084211348
01 Jan 2026 11:37:08.535,41828.5348733305,10557.63830471294,40135.8067687265,-7447.851489726093,-2.94568947060035,0.8298445527032619,0.2963212383385671,42164.16967811084,5.300838334692236e-10,11.60833458607555,136.1446280400469,251.4673534301095,47.14974241363769
01 Jan 2026 11:42:08.535,42128.53487336542,9671.475740535576,40375.1366724364,-7357.180103514892,-2.961825347103677,0.7656245064062835,0.3081305623100471,42164.16967811083,5.300836789164237e-10,11.60833458607555,136.1446280400469,251.4673419324196,48.40317629647692
01 Jan 2026 11:47:08.535,42428.53487340035,8780.684838491614,40595.14483260443,-7262.987898332729,-2.976543825809617,0.7010380662958422,0.3197924287072533,42164.16967811087,5.300841034346625e-10,11.60833458607555,136.1446280400469,251.4673904808913,49.65655013313278
01 Jan 2026 11:52:08.535,42728.53487343527,7885.691891462805,40795.72596311696,-7165.319950377132,-2.989837863109364,0.6361161405678466,0.3313012566799339,42164.16967811088,5.300843925565196e-10,11.60833458607555,136.1446280400469,251.4674501105926,50.90991288853688
01 Jan 2026 11:57:08.535,43028.5348734702,6986.925203242595,40976.78407477217,-7064.222999181435,-3.001701097068378,0.5708897979666889,0.3426515386152173,42164.16967811084,5.300838277734238e-10,11.60833458607555,136.1446280400469,251.467381277862,52.1634041063503
01 Jan 2026 12:02:08.535,43328.53487350512,6084.814883569005,41138.23252121628,-6959.745425247312,-3.012127850470927,0.5053902529171262,0.35383784277331,42164.16967811083,5.300837505277389e-10,11.60833458607555,136.1446280400469,251.4673771946719,53.41683057460033
01 Jan 2026 12:07:08.535,43628.53487354005,5179.792642293233,41279.99404040851,-6851.93722689203,-3.021113133536943,0.4396488505864455,0.3648548158868858,42164.16967811086,5.300842431539063e-10,11.60833458607555,136.1446280400469,251.4674436940751,54.67018646023373
01 Jan 2026 12:12:08.535,43928.53487357497,4272.291582782545,41402.00079159533,-6740.849996321474,-3.028652646309913,0.3736970518840614,0.3756971857229213,42164.16967811085,5.300839889181112e-10,11.60833458607555,136.1446280400469,251.4674104469757,55.92364209234599
01 Jan 2026 12:17:08.535,44228.5348736099,3362.745994656269,41504.19438777606,-6626.536894940415,-3.034742780714644,0.3075664184057254,0.3863597636057517,42164.1696781109,5.300844238777765e-10,11.60833458607555,136.1446280400469,251.4674839504646,57.17699097384585
01 Jan 2026 12:22:08.535,44528.5348733305,2451.591145954112,41586.52592364419,-6509.052627911825,-3.03938062228393,0.2412885973295502,0.3968374469001407,42164.16967811087,5.300841255251798e-10,11.60833458607552,136.1446280400469,251.4674338996202,58.43046340965459
01 Jan 2026 12:27:08.535,44828.53487336542,1539.263074836253,41648.95599899136,-6388.453417977422,-3.042563951553284,0.1748953062710793,0.4071252214531741,42164.16967811085,5.300840242388233e-10,11.60833458607555,136.1446280400469,251.4674132429795,59.68390645123481
01 Jan 2026 12:32:08.535,45128.53487340035,626.1983809148766,41691.45473756253,-6264.796978551969,-3.044291245123076,0.1084183181046465,0.41721816399381,42164.16967811085,5.300838934042779e-10,11.60833458607555,136.1446280400469,251.4673816550378,60.93736042409106
01 Jan 2026 12:37:08.535,45428.53487343527,-287.1659836829654,41714.00180135339,-6138.142486104202,-3.044561676387564,0.04188944575829318,0.4271114444889379,42164.16967811085,5.300839848260668e-10,11.60833458607555,136.1446280400469,251.4674017060958,62.19076275792211
01 Jan 2026 12:42:08.535,45728.5348734702,-1200.3929234212,41716.58640034328,-6008.5505518376,-3.043375115930469,-0.02465947301048356,0.4368003284548171,42164.16967811087,5.300840748240387e-10,11.60833458607555,136.1446280400469,251.4674178299042,63.44416901897714
01 Jan 2026 12:47:08.535,46028.53487350512,-2113.045408529203,41699.20729765878,-5876.083192684569,-3.040732131586909,-0.09119659085086511,0.4462801792227902,42164.1696781109,5.300842689459882e-10,11.60833458607552,136.1446280400469,251.4674636208654,64.69754561285322
01 Jan 2026 12:52:08.535,46328.53487354005,-3024.686684144795,41661.87281016559,-5740.803801627889,-3.036633988171657,-0.1576900660594358,0.4555464601581858,42164.1696781109,5.300841194830065e-10,11.60833458607552,136.1446280400469,251.467436888613,65.95099472991676
01 Jan 2026 12:57:08.535,46628.53487357497,-3934.88047932569,41604.60080448849,-5602.777117363659,-3.031082646873859,-0.2241080778182056,0.4645947368313508,42164.16967811092,5.30084302405549e-10,11.60833458607552,136.1446280400469,251.4674864877651,67.20436751554915
01 Jan 2026 13:02:08.535,46928.5348736099,-4843.191215829341,41527.41868846118,-5462.069193320239,-3.024080764318495,-0.2904188414226366,0.4734206791397702,42164.16967811091,5.300842149160689e-10,11.60833458607552,136.1446280400469,251.4674615512647,68.45781483680724
01 Jan 2026 13:07:08.535,47228.5348733305,-5749.184216561309,41430.36339801009,-5318.747366048012,-3.015631691295035,-0.3565906234923895,0.4820200633802618,42164.16967811088,5.300839666767077e-10,11.60833458607552,136.1446280400469,251.4674151172873,69.71128365551535
01 Jan 2026 13:12:08.535,47528.53487336542,-6652.425913592378,41313.48137947845,-5172.880222995117,-3.005739471153904,-0.4225917571575057,0.490388774270253,42164.16967811091,5.300841984230641e-10,11.60833458607552,136.1446280400469,251.467460400625,70.96466075688117
01 Jan 2026 13:17:08.535,47828.53487340035,-7552.484055644859,41176.8285673992,-5024.537569684543,-2.994408837871505,-0.488390657212763,0.4985228069171709,42164.16967811091,5.300840825775807e-10,11.60833458607552,136.1446280400469,251.4674608042885,72.21808273789355
01 Jan 2026 13:22:08.535,48128.53487343527,-8448.927914948832,41020.47035772715,-4873.790396308308,-2.981645213784762,-0.5539558352329488,0.5064182687350063,42164.16967811088,5.300840879594196e-10,11.60833458607552,136.1446280400469,251.4674205405565,73.47154538627383
01 Jan 2026 13:27:08.535,48428.5348734702,-9341.328493369267,40844.48157654346,-4720.710843754723,-2.967454706996218,-0.6192559146418189,0.5140713813071325,42164.16967811086,5.300839752747566e-10,11.60833458607552,136.1446280400469,251.467364726078,74.72502358537277
01 Jan 2026 13:32:08.535,48728.53487350512,-10229.25872770545,40648.94644424714,-4565.372169084963,-2.951844108450979,-0.6842596457275315,0.5214784821944859,42164.16967811091,5.300839368619481e-10,11.60833458607552,136.1446280400469,251.4674256473068,75.9783850487364
01 Jan 2026 13:37:08.535,49028.53487354005,-11112.29369406445,40433.95853525093,-4407.848710475502,-2.934820888686862,-0.7489359205973666,0.5286360266882482,42164.16967811091,5.300838874966531e-10,11.60833458607552,136.1446280400469,251.4674046533365,77.23182842727081
01 Jan 2026 13:42:08.535,49328.53487357497,-11990.01081121071,40199.62073320076,-4248.215851643171,-2.91639319425933,-0.8132537880645809,0.5355405895061841,42164.16967811093,5.300839000386161e-10,11.60833458607552,136.1446280400469,251.4674727259574,78.48518273918575
01 Jan 2026 13:47:08.535,49628.5348736099,-12861.9900427947,39946.0451817402,-4086.549985769867,-2.896569843842917,-0.8771824684602672,0.5421888664318311,42164.16967811092,5.300839399803255e-10,11.60833458607552,136.1446280400469,251.4674466967698,79.7386311528806
01 Jan 2026 13:52:08.535,49928.5348733305,-13727.81409836358,39673.35323084354,-3922.928478944169,-2.875360324010996,-0.9406913683631347,0.5485776758957487,42164.16967811093,5.300840358649463e-10,11.60833458607552,136.1446280400469,251.4674918982843,80.99200833584483
01 Jan 2026 13:57:08.535,50228.53487336542,-14587.06863305785,39381.67537874306,-3757.429633137377,-2.852774784695932,-1.003750095240159,0.554703960498077,42164.16967811093,5.300838902773986e-10,11.60833458607552,136.1446280400469,251.4674665109884,82.24545610759081
01 Jan 2026 14:02:08.535,50528.53487340035,-15439.34244589834,39071.15120947834,-3590.132648731673,-2.828824034331775,-1.066328471991093,0.5605647884716715,42164.16967811092,5.30083927264367e-10,11.60833458607552,136.1446280400469,251.4674620072876,83.4988829957128
01 Jan 2026 14:07:08.535,50828.53487343527,-16284.22767656873,38741.92932609766,-3421.11758661834,-2.803519534681822,-1.128396551389891,0.5661573550851167,42164.1696781109,5.300840256853258e-10,11.60833458607552,136.1446280400469,251.4674133014292,84.75235408596355
01 Jan 2026 14:12:08.535,51128.5348734702,-17121.32000059931,38394.16727954311,-3250.465329884184,-2.77687339535353,-1.189924630416108,0.5714789839849457,42164.16967811091,5.300839445093901e-10,11.60833458607552,136.1446280400469,251.4674373407064,86.0057524310497
01 Jan 2026 14:17:08.535,51428.53487350512,-17950.21882285872,38028.03149325371,-3078.25754510449,-2.748898368003394,-1.250883264469454,0.5765271284764238,42164.16967811093,5.300839874433338e-10,11.60833458607552,136.1446280400469,251.467481378819,87.25913077727141
01 Jan 2026 14:22:08.535,51728.53487354005,-18770.52746926089,37643.69718352262,-2904.576643261029,-2.719607840234572,-1.311243281460661,0.5812993727422826,42164.16967811091,5.30083756102696e-10,11.60833458607552,136.1446280400469,251.4674157047935,88.51261883560235
01 Jan 2026 14:27:08.535,52028.53487357497,-19581.85337659568,37241.34827564636,-2729.505740303832,-2.689015829190179,-1.37097579577195,0.5857934329988237,42164.16967811091,5.300836916789198e-10,11.60833458607552,136.1446280400469,251.4674107267333,89.76604619793878
01 Jan 2026 14:32:08.535,52328.5348736099,-20383.80828039208,36821.17731590638,-2553.128617375598,-2.657136974845296,-1.430052222080403,0.590007158588835,42164.16967811092,5.300836261520973e-10,11.60833458607552,136.1446280400469,251.4674361663571,91.01944314256222
01 Jan 2026 14:37:08.535,52628.5348733305,-21176.00840072437,36383.38537942498,-2375.529680717764,-2.623986533000938,-1.488444289037624,0.5939385330108004,42164.1696781109,5.300835770369488e-10,11.60833458607552,136.1446280400469,251.4674000176933,92.27290167544417
01 Jan 2026 14:42:08.535,52928.53487336542,-21958.07462587209,35928.18197393969,-2196.793921277434,-2.589580367983303,-1.54612405279915,0.5975856748839063,42164.16967811092,5.300838542211039e-10,11.60833458607552,136.1446280400469,251.4674564863044,93.52626759102213
01 Jan 2026 14:47:08.535,53228.53487340035,-22729.63269374601,35455.78493954219,-2017.006874034497,-2.553934945051808,-1.603063910397129,0.6009468388483881,42164.1696781109,5.300839695595726e-10,11.60833458607552,136.1446280400469,251.4674307270884,94.77971573439824
01 Jan 2026 14:52:08.535,53528.53487343527,-23490.31337099335,34966.42034442975,-1836.25457706839,-2.517067322519558,-1.659236612949874,0.6040204164007807,42164.16967811088,5.300841351946938e-10,11.60833458607552,136.1446280400469,251.4673959730132,96.0331728726046
01 Jan 2026 14:57:08.535,53828.5348734702,-24239.75262969641,34460.32237671903,-1654.623530384104,-2.478995143589984,-1.714615278701963,0.6068049366636774,42164.16967811088,5.300841093177252e-10,11.60833458607552,136.1446280400469,251.4674023353149,97.28658889440514
01 Jan 2026 15:02:08.535,54128.53487350512,-24977.59182158013,33937.73323237409,-1472.20065451713,-2.439736627913603,-1.769173405888654,0.6092990670896252,42164.1696781109,5.300841847631376e-10,11.60833458607552,136.1446280400469,251.4674261375159,98.53998747627747
01 Jan 2026 15:07:08.535,54428.53487354005,-25703.47784964518,33398.90299930216,-1289.07324893716,-2.399310562868895,-1.822884885418446,0.6115016140988239,42164.16967811088,5.300842480510291e-10,11.60833458607552,136.1446280400469,251.4674197674196,99.79341623041843
01 Jan 2026 15:12:08.535,54728.53487357497,-26417.0633371445,32844.08953767271,-1105.328950270443,-2.357736294571503,-1.875724013367729,0.6134115236503196,42164.16967811088,5.300844385964764e-10,11.60833458607552,136.1446280400469,251.4674032172226,101.0468551646314
